image_id,supplier_name,supplier_details,receiver_name,receiver_details,tax_rate,TVA_amount,invoice_number,invoice_date,total_HT,total,Product_Designation
img20191021_11330626_0001.jpg,"e 7; LA,Societe de Commerce et de Distribution","SARL av capital de 1300 OOD cinars-R.C B0215342009 . MF 710835P/A/M/000 - C.W. .752067V,Bureau Commercial,Agence Sousse,Adresse Rue Ghan& Zone Industrielle Ecumhel Bessatine 2007,nan,Adresse Route Mesken-2 Rue da care Zeouiat sousse,Tel 79216215 - Fax 79 215 085,60 30 - Fax 7398,65 58,Tal 7338,Email _ s0codis@ socodis.com in,E-mat socodis sousse@planel tn",Ste MEDDIS,"Laouons Centre Gite Taieb M'Hin,2945 L'ACUINA,MH 783292M/P/M/000",18 00%,0000,"29/03/18,FV-1800653",FA1802216  27/08/1 },945728,404760520,FI \ Film Almen aire jaize de 400 mm
img20191021_11371101_0001.jpg,"e 7; LA,Societe de Commerce et de Distribution","SARL av capital de 1300 OOD cinars-R.C B0215342009 . MF 710835P/A/M/000 - C.W. .752067V,Bureau Commercial,Agence Sousse,Adresse Rue Ghan& Zone Industrielle Ecumhel Bessatine 2007,nan,Adresse Route Mesken-2 Rue da care Zeouiat sousse,Tel 79216215 - Fax 79 215 085,60 30 - Fax 7398,65 58,Tal 7338,Email _ s0codis@ socodis.com in,E-mat socodis sousse@planel tn",LA MEDITERRANENNE DE DISTRBUTI,"900 ELAOUINA CENTRE,ELAQUINA T MEHIRI,2045,MF _783298/M/P/M/000",18 00%,125358,Facture Ndeg FC18/003382,21/12/2018,66975,785733,"ARE 160 ML,CUBELHEEN PSFIONTR,1GTa1 Uh 14,FAIRE FMBALLE CO PAILLE EMBALLE EN FP MM,SOBELE  EN ?P TRANSPARENT 210,JURCHLTIE EN PP IE NSPAENTE"
img20191021_11395747_0001.jpg,DI&TRIBUTION,"Avenue de la Bourse - Im Zarrad - Les Jardins du Lac - 1053 Lac il,tn,Tel +216 71198232 - E-mail action distribution@orange,Sarl au capital de 100 000 DT - RC B0140232010-MF 1132516P/A/M/000 CD 844112F,CCB  ATB 01009052110301856584 - BTK 20003032210008541156",MEDDIS,"GEANT TUNIS CITY ARIANA,2032,Matricule Fiscal 783298M/P/M/000,8 Commande Ndeg,1812008351718.0",18 00%,40714,NUMERO : TU182332,12128.0,214282,285596," SUPPORT PORTE 10 TASSES SUSPENDU SOUS,TABLETTE 14x28x6 CM"
img20191021_11590974_0001.jpg,DI&TRIBUTION,"4 de l'Usine - Chargaa IE,Ariana Aeroport 2089,Tel. (71) 941.400 (Lt) Fax (71) 941 114,Email. chino@planet tn,TVA. : 625362 X/A/M/000 - RC. : B173291998,BANQUE DE TUNISIE Agence Siege : 2 Rue de Turque Tunis,RIB 05 90 30000 503001 81047 - CODE : SWIFT BIBKTNTT XXX",MEDDIS,"CENTRE COMMERCIAL TUMIS CITEE,- BORY TOUIL _ "",2032 ARIANA,Tet.70684200,Fax:,Matricule Fiscal:783208/M/P/M/000",18 00%,56810,NUMERO : TU182332,"(Factor io"" LAIT)",214282,356410, ROND CARTON OR D 22
img20191021_14310379_0001.jpg,SOCIETE GIAS DISTRIBUTION,"_ E RL au capital de 2 500 000 TND TVA 083475 QRr>200,BUS LL Li RAIDUN # a Tune TT ,D,ege Social 1 Ruo Lac Toba - Immeuble GOLDINA Les Berges du Lac 1053 Tunis - TUNISIE - Tel 71 862 599 {LG} - Fax. 71 860 528,rvice commercial Z{Bouargoub Tel 72259 511 (LG) Fax 72289639 E maif gias@slama comin",GEANT 'MEODIS DIS RI,"CENISEF EU NINBRULAL LUNES LE,ARAN A,783298 M/P/M 000",18 00%,nan,FAcis DBRUIST6,10/12/2018,26158,3346867,"Chocolat ia Alpire 1009"" 44,Chocolat isha Dessert 100gn cd,Crete Grans Mere 250 gr A,Care Jacobs lona ch T0 g"" A,Confiture Abnicot 380 gr co,Connture Fraise 380 ge 9,4; Corfiture Figues 380 ar A,Vonfiture Frambase 380 gr Le,Confiture Muit: Fruits 380 gr"
img20191021_14355428_0001.jpg,SARL ESPACE MAISON,"36 RUE ABDERRETMEN AZZEM,MONT-PLAISIR,PA,1073 TUNIS,Tel,71409188,Fax,71409686,RCS,B0128022010,SIRET,1159877E-A-M-000",F Gant TUNIS CITY,"783298 MPM 000,C. COMMERCIAL TUNIS CITY,2032 ARIANA",19.00,93204,FA181005,02/10/2018,490549,584353,Lsa217c1062319 06231 COUVERCLE MICRO-ONDE GM C ASSORTIES
img20191021_14364109_0001.jpg,RAOUDHA KASSAB CONCEPT,"Fabrication articles en textile - Vente en gros produits d'entretien,18 Rue Sadok Ben Brahim - 2050 Haimmam-Lif Ben Arous - TUNIS,Te (218)71 437545 GSM 20 71751-98920 986 2257529755 568 B6B Fax (216) 71 437 963 - Emai rkassab concept@gmail com,MF 13552397;A/M/000 RC B 602124582014 Banque Zitouna RIB 25 044 000 0000188771 36","12 F3 7 GUIENT:,MEDDIS DISTRIBUTION GEANT","2032 ARIANA,CENTRE COMMERCIAL TUNIS CITY,Code T VA,0783298M;P/M/000",19%,43563,: 'ACTURE Ndeg 988,07/11/2018,241500,273443,"MM 55 X,81924049 000 25 CACHMIRS EGOUTOIR,40,61924049 000 32  CACHMIRS SERPILLIERE GM 55 X 82"
img20191021_14380624_0001.jpg,"a,EHbconorD,)","MF 1273501PAMO00 - RC  B0521567201?,Siege Social GP 5 Route du Kef Pres pont oued Sillana - 9060 Testour Tel 78571478-Fax 78571 490,service commercial 54 11 88 88",HYPER GEANT TUNIS CITY,"CENTRE COMMERCIAL TUNIS CITY,ARIANA,2032,783298 MPM 000,Matnicule Fiscal *",19%,93516,FA801409,27/09/18,44704430,586303,"MELTY ELITE LAIT CREME NOISETTE 10PX80GR,MELTY ELITE NOISETTE CONCASSE 10PX80GR,MELTY PERFECT BISCUIT 10PX 80G,MELTY ELITE LAIT CREME AMANDE,MELTY ELITE NOIR CREME NOISETTE 10PX80GR"
img20191021_14385281_0001.jpg,SENS TRADE.,"BENS TRADE COMPANY Capital Social 150 006 TND - Siege Social ""TT Rue Energie Solaire Zi Charguia  2035 Tunis Tunisie,MF 1371832/E/P/M/000 RC B01212542014 RIB 08-207C00-5910014970-09 BIAT Agence 59,Tel 1+216) 71 805 473-474 479 - Fax (+216) 71 805 482 E-mail conta t@bens trade com - Website www ber s ace coin","visu mea Sa?,Eee,IHYPER GEANT TUNIS CITY","\Arana- Tun's-2032 Tunisie,ARIANA,TUNISE,Tel,MME HANEN JALLELI Tel 70 834 834,[Fax,Contact,MF,783298 MPM 000,RC,8036862/2006",19%,93516,"1183709,Ne,FACTURE Ndeg:","Date06/09/18,cum,G 006","157000,183000",193600,"PASTA ZARA 60067 SPAGHETTINL,PASTA ZARA 500Gr RIGATONI,PASTA ZARA 500Gr PENNE RIGATE"
img20191021_14394683_0001.jpg,"1 x TE,i 5 2x,EX [ ] SAIN I, AUGUSTIN,Y","BENS TRADE COMPANY Capital Social 150 006 TND - Siege Social ""TT Rue Energie Solaire Zi Charguia  2035 Tunis Tunisie,MF 1371832/E/P/M/000 RC B01212542014 RIB 08-207C00-5910014970-09 BIAT Agence 59,Tel 1+216) 71 805 473-474 479 - Fax (+216) 71 805 482 E-mail conta t@bens trade com - Website www ber s ace coin",LA MED- DISTRIBUTION MEDDIS GEANT TUNIS CITY,"Bor] Touil,1002 TUNIS BELVEDERE,Tei: 70836180 1708348354 Fax 70835950,Matncule TVA - 783298 MPM 000",1 581.800 TND 19.00%,300504,Ndeg: 00000986,03/10/2018,1225490,1882704,"PRINCESSE ELISSA VIN ROSE AOC 2016,M,D AMOUR VIN ROSE AOC 2016 750,M,GRAINE"
img20191021_14413204_0001.jpg,NEW TECH,"67.RUE AZZOUZ REBAI,Tel,7188110,71 er A,Fax",MEDDIS DISTRIBUTION,"CENTRE COMMERCIAL TUNIS CITY,2032.0,ARIANA,MF:,0783298MPM0O00","Es],19",5427527,"V18-FAC+08394,13/11/18",03/10/2018,28565933,33994060,"HUAWEI 7 PRIME 18 BLEU,HUAWEI NOVA 31 Pearl White,HUAWEI NOVA 31 Ins Purple"
img20191021_14450784_0001.jpg,SOCIETE DE DISTRIBUTION DE LA LUMIERE,"39 BIS RUE ALI BEN,GHEDHAHEM 2EME ETAGE,1001 TUNIS RP,TEL Cere 564 ELA Lt,TVA:513508CAM000 RC B125192000,IBIAT AV DE FRANCE 08000000601060416644",SOCIETE MEDDIS DISTRIBUTION,"MF/Code TVA 07B329B8MTM000,Adresse,CENTRE COMMERCIAL - TUNIS CITY,2032 ARIANA",19 00 %  0 00,306613,Facture Ndeg201800008,Le. 08/01/2018,161307560,1920968,"FLAMME CLAIRE 25W E14 BO,STANDARD CLAIRE 60W E27,ESSENTIEL LED 4 2-35W 2700K MR16 12V 24,LAMPE ECO AMBIANCE 18W BL B22,ECOBRIGHT LEDBULB 5-60W E27 6500K 23017,ECOBRIGHT LEDBULE 5-60W E27 3000K 230'',LAMPE ECO TORNADO 15W BL E27,LAMPE ECO GENIE 14W BL E27 PP1,TUBE MICRO-ONDE 25W E14 BL 25*56,LAMPE ECO GENIE 11W JAU E4,LAMPE ECOHOME 18W JAU E27"
img20191021_14491246_0001.jpg,"STE MEDITERRANEENNE,BE TRANSFORMATION DU LAIT","SARL au Capral de + 412-660 000,Z  EL Hencha 3010 Sfax,#76 228687 - 74 BAS 437 -Fax 74885439,Rib 03 226 1390115004141 70-CD 1217686AA .,825174152011 TVB-AZT6B6AIAM/000,RC","GEANT TUNIS,=,RTE","Adresse ., MF.,2032 ARIANA TUNIS,"",Matncule fiscai 783298M/P/V/00u0",19 00 %  0 00,23808880,"2018/02230,2018/022",2610872018.0,262567,503056,"MAJESTE AU GOUT ETAM,MAIESTE AU GOUT CHEDDAR,MALE:,EDAM BOULE, EDAM,aouh BouLE,PF02001 cou,PSJESTE AU GOUT EMMENTAL,MALE;,VAE:,MAJESTE AU GOUT GRUYERE,2+-03001  Tex,arme Sora mur   M,MCZZARELLA"
img20191021_14502428_0001.jpg,TULA TRADING,"su TT:,0,TEL 31 400 9327,32 400 932,300 000 Dmars,RC B0345492010,CODE TYA 1139727E/A/M/000",MEDDIS GEANT DJERBA,BOURGO MALL MIDOUN DJERBA,TVA 19%,283013,003550,2408/2018,1535600,1773146,"040105 FINDUS 6 CROQUETTES AFH 300 GR (10),040107 FINDUS 8 PANES DE MERLU BLANC 408G,040114 FINDUS 15 CROUSTIBAT 458 GR (7),040120 FINDUS 4 PANES DE COLIN 204 GR (6),040125 FINDUS 10 CROUSTIBAT 305 GR (10),A LA ROMAINE 490 GR,040140 FINDUS BEIGNETS,040205 FINDUS WOK CHINESE 325 GR (16),040206 FINDUS WOK CLASSIC 325 GR (16),040207 FINDUS WOK THAI 325 GR (15),040402 FINDUS POMMES NOISETTES 400 GR (8),110112 STEAK HACHE MOELLEUX MEXICAINE480"
img20191021_15004000_0001.jpg,"Societe de Cosmetiques,& Parfumeries .,:,-* SO. CO. PAR.","'Siege Social Rue Ndeg 8803,Impasse A Z1 Tunis - Carthage,La Charguia 2035,Tel 71 115 400 (L @,Fax 71 206 535,SARL au Capitai de 500 000 Dinars,B 1838591997,RC Tunis,TVA 001151V/A/M/000,Industrie des parfums,et des Cosmetiques","LA,LA MEDITERRAN","UULDE L'IBUAL : /SS24U%/ M/E/M/UUU,VENTE ASSUJETTIES,VILLE: TUNIS,ADRESSE :,CEBALET BEN AMMAR","130.214,TVA 1 19%",283013,16M5419/,USUU1D,97128,130214,DISSOLVANT GRAS 100 ML
img20191021_15074202_0001.jpg,"L G: ptits q ao,tint,o)  } Tufsla Sport & Fitness","ME. :122.874,/C JA M 000,RC. :B1115382012,Code en douane : 12515740,RES:,Sgnnc(r) Ennasse 2 PIB / 10 028 142 0001108 738 22,BIC TNS 1002 8142 NoDi 1087 8822,STEKINTDOO","LA,LA MEDITERRAN","ICLIENT : MEDDIS,ICENTRE COMMERCIAL TUNIS CITY,AR ANA 2023,INF _783228 MPMIODO","130.214,TVA 1 19%",283013,16M5419/,TUNIS 14/11/2018,1012800,130214,"HALTERE AEROBIC 2deg2 KG,DISQUE GOMME 5 KG,DISQUE GOMME 10 KG,HALTERE AEROBIC 2*0.5 KG,HALTERE AEROBIC 2*1 KG,TAPIS DE GYM,CORDE DIGITAL"
img20191021_15104471_0001.jpg,Poisson d'OR,"Adresse : 4 AUS SLQ bo Anana Se,Tel 70731520,MF. 0981654 / N / M / 000", [CLT013] GEANT MEDDIS,"Tel,70 731 520 98 341 897,MF.,/,Adresse 76 CENTRE COMMERCIALE TUNIS-CITY,ARIANA","130.214,TVA 1 19%",0000,Facture 2018/0430,Date de facture: 02/11/2018,632800,633400,"MULETS,CREVETTES,{[ROUGUI20] ROUGETS ROUGES"
img20191021_15121685_0001.jpg,Poisson d'OR,"Transformation et Conservation,des Fruits et Legumes,Code TVA: 4196443P/AIM/000,K + 1196443 P/A/M/0010,< 0252642011,74 256 786,de Tunts Km 7 3021 Sax TUNIS,fel (+216,Adresse Route,ISIE,RIB 12701 000 003 300 781 454 UIB Moulin,Ville Sfax,D 1196443,F x (1216) 74851816,Eu contact@pralna in","L SR RUE.,MSTO1 MEDDIS DISTRIBUTION SA ( GEANT)","(GENTRE coMyRCIAL TUNIS CITY -2023 ARIANA -TUNIE,nan,-783298MPMDOD","%,18 00",157295,20150026,"CE,04-09-2017","nan,865209",1031656,"BEURRE DE CACAHUETE PINOTTA SWEET 150 g,BEURRE DE CACAHUETE PINOTTA SWEET 4009"
img20191021_15135697_0001.jpg,CHMI DESIGNS,"10 rue de malte l'ahwech,La Marsa. Tunis 2078,: 1349869/M,M/F,TEL: 22520057,E-mail :chimah@hotmail.fr","Societe la Mediterraneenne,de distribution MEDDIS","Siege social :,Commercial Tunis city,2032 Ariana-tunis-tunisie","%,18 00",157295,Facture ndeg 2265478,Date : 24/10/2018,"nan,865209",1210000,"Lampe a poser,triangulaire,Lampe a poser conique,Lampe a poser carree,Suspension carree"
img20191021_15151348_0001.jpg,CHMI DESIGNS,"LES CYGNES DU LAC,Rue du ritron la Soukra Ariana,Tel 26322806. Fax 70 693 493,952015C/A/M/000,MF,RC  B0114282006","Chent 4110002,MEDDIS DISTRIBUTION","CENTRE COMMERCIAL 2032 ARIANA TUNISIE,MF 0870808T/A/C/000,Tet,70 836 O0C,Fax 70 835 920,Code fournisseur 66048","%,18 00",307768,FACTURE Ndeg 689,Vendredi. Le 07 Decembre 2018,1459310,1928203,"TIRAMISU 800 ml,BAVARESE 800 mi,Tiramisu Al Frutti Frussi 800 mi,VACHERIN Doice Amaro Amarena Vanille 2L,VACHERIN Dolce Amaro Chocolat Noisettes 2L,BUCHE Dolce Amaro Bacio,BUCHE Dolce Amaro Noisettes"
img20191021_15315474_0001.jpg,CHMI DESIGNS,"* 11 344 158,- e mall espace.,vert @planet tn,RCES70S 1807,me. ceSolman,Route de MenzlBouzalfa - Tel 216.72 338 143 . Fax 216- 72 333 144,""Gode TA 487682 RA/M/000 -CC&: UIB agence Grandes Enirepeises,Av H Bourguina 12026 00000 33 00 21 4309",STE.MEDITER DISTRIBUT.MEDDIS SA,"CENTRE COMMERCIAL,Code TV A 783298M/P/M/000","%,18 00","324324,nan",FFB180054,21122018.0,1706966,2031890,"4 FERPLAST, SIESTA DELUXE,BROSSE GRO 5944 FERPLAST,COLLIER CLUB C20/56 FERPLAST,COLLIER CLUB C20/ 56 FERPLAST,COLLIER CLUB C20/56 FERPLAST,COLLIER NYLON NY C25 FERPLAST,ECUELLE PARTY 12 FERPLAST, ECUELLE PARTY 6 FERPLAST,LAISSE CLUB G10/110 FERPLAST,LAISSE CLUB G10/10 FERPLAST, LAISSE NYLON GR 118 FERPLAST,BAC POUR CHAT NIP 10 PLUS FERPLAST,ABREUVOIR AZIMUT 600,DISTRIB EAU/NOURR FERPLAST,JABREUVOIR AZIMUT 1500,DISTR EAU/NOURRI FERPLAST,A AIR 80 FERPLAST, POMPE,MUSELIERE SAFE BOXER FERPLAST,JOUET PA 6482 POUR CHIENS FERPLAST,BROSSE 5874"
img20191021_15334758_0001.jpg,CHMI DESIGNS,"SYCRAGEZ,Sucrere d'agglomeration et d'exportation,SAR Lau capital de 4 300 00 DT,5 RU,AMEDOINE BARSEROUSSE,. Tunis. Tunisie,Usine:Rue de Commerce Z.f Rades,""el: 71 345. 741.71 354.445-FAX : 71 354.966,RC 1613519968,Matricule Fiscale : 02361 H/N/M/000,PRODUCTEUR Kdeg :4323",MEDDIS GEANT,"MEDDIS GEANT,C COMMERCIAL TUNIS CITY ARI,ARIANA,Matricule fiscal:,763795 M/PIM/000","%,18 00","324324,nan",Facture/Bl Ndeg:Fra2018Fa1210,"28/0718,28/07/18","nan,1747000",1747600,"Sucre A10 Emballage,Papier/Plastique,Sucre Sucrem 10 Emballage,Papier/Plastique"
img20191021_15353233_0001.jpg,Biscuiterie Phenix,"ie Enkhilet - Ariana - Tunis,ne Amdoun [bn El Warrak,E mail: commercial@biscuiteriephenix.tn,Tehe+216 71 856 898,x: +216 71 856 897,uar] au capital de 400 000 DT-MF 1180590/T/A/M/000 - RC . B24220692010 - C.D. 1180590,T - CCB.BTK Cite El Ghazela . 20029 2022 100189389544,TND",STE LA MEDITER DE DISTRI MEDDIS SA,"MF/Code Tva 783298MP M000,CENTRE COMMERCIAL TUNISCITY,2032 ARIANA","ww,190%",2005560,Facture Ndeg201800051,Le. 28/02/2018,10801920,12903480,"CROKINI 175G HUILE D OLIVE,CROKINI 175G FENOUIL,CROKINI 175G PIMENT,KAKI 50G PIMENT"
img20191021_15374594_0001.jpg,STE EXCEL DISTRIBUTION -- EAU VIVIAN,"te Eaux - En Gros -,dresse : GP12 vers Souk Et Ahad.- Sousse 4002 -- Station Shell (1deg Etage),-- Fax 73 231 807,el : 58 400 685 -- 58 400,at Fisc 1518528 KAM 000,TUCIP Bank Sahloul RIB - 21 016 0164047001641 83,mail. eau.vvian@gmail com","STE LA MEDITERRANEENNE DE DISTRIBUTI ,Client: PS","CENTRE COMMERCIAL TUNIS CITY,2032, ARIANA,D","19.00,29.00 D",13343,"sa pe RE, HO0438", 27/10/2018  NdegBonCde 110007908117,nan,84167,"0 5 it (128),302  2058  Eau VIVIAN"
img20191021_16244736_0001.jpg,FEDEAL TRADE,"'8 AR L au Capital de 200 000 D,Bureau - Entrepot,Av de Annaba - Zone Industrielle,IS BEN A ONE,Tel (216) 71 388 072 -- (216) 71 387 593,Fax (216) 71 383 882,Code en Douane B07716A,Codi,e Fiscal _785329QPM000,Regstr de commerce ndeg 8128462002,GCB Banque de Tunisie 05100000047300079253,E-mail felx habib@planet in","EVE Pit e: Lidiiaes Se die:,YPERMARCHEDIERDA 22,REANEREA,FEMEDDS: EH","alias dia CM ERA,di,die,NE. E,Ro. RE 7 Fe,+ il,LL,By,4 vo,#4 EF 8298 AAEDOO,* Lt,""s",TVA A 19 %,433068,FACTURE Ndeg 18/0169, 27/10/2018  NdegBonCde 110007908117,nan,"72,nan","HUNTING CODGE SIN 02,FINTING LODGE VODKA 0 2,0.2,HUNTING LOGE WHISKY"
img20191021_16310842_0001.jpg,SAFAA MEDITERRANEE,"Z1 EL ARAEICH,TUNISIE,5070 KSAR HELLAL,1189083 SPN 000,E-mail .safaasart@yahoo fr,MF,Telephone 00 216 73 454 760,Site * www.safaasari com,Telecopie : 00 216 73 454 761",GEANT MEDDIS,MF 0783298M/P/MOC0,TVA A 19 %,433068,Facture NdegFA5621,19/07/2018,77809900,"nan,778990","Seumon fu,fumee 100g,Saumon fu,fumee 200g,fumee 300 g,Saumon fu,Saumon fu,fumee 50g"
img20191021_16331294_0001.jpg,SOCTETE LABIDI VIANDES,"Se,BORJ TOUILTARIANA 2081,a Meter, lei :70684200Fax 70684122,VA 438233 TSM000,Looee""f,RC:B16171997CAPITAL:2000 000 DT,RIB :12029000003300021546 -","LA MEDITERRANEENNE DE,DISTRIBUTION MEDDIS SA"," GEANT"" CENTRE COMMERCIAL TUNIS QITY,Fax"" 70 835 935,Tei: 70834 854,Code TVA _783298/M/F/M/000",IqvA 19%,552259,Facture a Terme N:deg22582/2018,De 9,2996520,3459483,"PINGUIN FRAMBOISE 1KG,PINGUIN FRUITS DES BOIS 1KG,l PINGUIN PETITS POIS 450GR,[PINGUN HARICOTS VERT 450GR,jPNGu NBROCOLIS 4506R,PINGUIN CHOUX DE BRUXELLES 460GR,PINGUIN MAIS DOUX 450GR,PINGUIN CHAMPIGNION 450GR,PINGUIN MACEDOINE 450GR,D ARTA ASPERGE VERTE 15*0 450,pu BATONNETS DE POISSONS 280GR"
img20191021_16415743_0001.jpg,SOCTETE LABIDI VIANDES,"D NCOM SARL.,GP1 Route de Sousse Z  Ben,Tel 71383 577 / 384 577,Fax 71 380 281,IS,3 BerAfus - TUNISIE,e-mail sermcom@gnet tn,19 000 0000787031788 49",STE MEDDIS DISTRIBUTION GEANT,"EL AOUINA CENTRE,204$ EL AOUUINA,TUNISIA,783288/M/P/000",19.0 0.0,509320,CO-18 180200451,De 9,4406040,3707550,KIT VERNIS A ONGLES CP TRENDIES 10P 4ML
img20191021_16443641_0001.jpg,Societe Tunisiennede Conditionnement,"S A au capital de 1 000 000 DT. MF 1062394 H/A/M/D00,+ R (c). 2456212008,- 25 150 2UB .Fax tag Le,Siege AEe de la fonte. 2.1. Ben Arous 2013 - Tunisie >> Tel * (216) 71 384 118,FAR SH.,E-mail : sucrenahla@topnet.tn . RIB- 08 203 00052 40 010140 25 BIAT MEGRINE",Raison Social MEDDIS DISTRIBUTION,"Adresse,CENTRE COM TUNISCIT Y-2092AR1ANA,MF),783296M/P/M/000,MF.",19.0 0.0,509320,"BON DEAR,BON",28/05/2018,53603530,536953,"SUCRE GRAND MORCFAI T4 KT,SUCRE PETIT MORCEAU 1 KG,BOITES SUCRE EN BUCHETTES 750 GR"
img20191021_16484213_0001.jpg,CARTHOSE DISTRIBUTION,"Siege er,TOUL,2081 ARIA,sc BA 0,Telephone 70 664 60,Ema},Code TVA, 1096536M/D/M000,Commercial,SCD,Depot,MAGASIN CENTRAL,Convention,TARIF GMS2918",MEDDIS GEANT,"CENTRE COMMERCIAL TUNIS CITY,2032 ARIANA-TUNIS,Teiephone,Code TVA, 783298M/P/M/000","BASES HT [%TVA,19 00%",509320,Facture Ndeg 18FV1601,L oso72018,737646,878399,"SELECT ION BOCAL 46G GOLDEN COFFEE  843161002088,GOLD BOCAL 50G GOLDEN COFFEE,SELECTION BOCAI 90G GOLDEN COFFEE  843161002000 Lie  12 ,CHICORE CAFE BOCAI 200G COLDEN,COFHEE,CHICORE CAFE BOITE 250G GOLDEN,COFFEE"
img20191021_16543391_0001.jpg,CARTHOSE DISTRIBUTION,"57.RUE AZZOUZ REBAI,re! .718e7 106,Cax 71 888 733,Raison Sod'ale: LSAT,CD. 00474162,RC: B1104561996,1 000 OC0DT,Capital Social:,RIB BIAT : 08009000681000640276,MF:,00474167 AM000",MEDDIS DISTRIBUTION,"Centre Commercial TUNIS CITY,Arana,ARIANA,2032.0,783298MPM000,MF*",18,8582205,V18-FAC+00699,02/04/18,45169500,53752305,"NOKIA 5 DS NENA 2 BLUE,NOKIA 5 DS NENA 2 BLACK,NOKIA 5 DS NENA 2 SILVER,NOKIA 5 DS NENA 2 COPPER,MULTIMEDIA SPEAKER GRATUIT,PACK CASQUE POWER BANK 2000,CARTE MEMOIRE BG"
img20191021_16593519_0001.jpg,"ACCESSOIRES DE TUNISIE,BACHES & ACCESSOI]","11 Rue Azzouz Rebaii -Impasse 3 Manar 2- 2092 TUNIS,Tel. 71884493 - 23315660 - Fax 71871426,Email bat cote Jardin44@gmail com,MF 510768 H/A/M/000","C003 : MEDDIS SA - SOCIETE MEDITERRANEENNE DE,DISTRIBUTION","CENTRE COMMERCIAL TUNISCITY-ARIANA,Tel - +216 70 836 000 Fax * 1216 70 835 920,783298 M/P/M/000",2359620 19%,44803280,FACTURE Ndeg : 201803775,30/04/2018,2035906200,2080805480,"ARROSEUR ROTATIF SUR PIC TWISTER,BORDURE BOIS 5X20X180CM-EP2 5CM,BORDURE BOIS 5X30X180CM-EP2 5CM,CANISSE DF FACES :X3 M BEIGE,CANISSE DF FACES 1X3 M BLANC,MOUSTIQUAIRE 1.20 X 3M BLANC,PULVERISATEUR GAMMA7L,TREILLIS PLASTIQUE 6.5X1.5M VERT,IREILLIS PLASTIQUE # X 2 M VERT,TUYAU D ARROSAGE 5/8'4 KIT 15M,CELLTAST,TUYAU D ARROSACGE 5/8'+KII 20M,CELLFAST"
img20191021_17003876_0001.jpg,NOUS-MEMES EDITION ET DIFFUSION,"Imb LerTipus Et Manar 1 Tunis Lel 71 883.751 Fax 71.883 009,RC R141012001 TVA 773127 M/A/M/600",GEANT/G06,"es,783298MPM000,ARIANA TUNIS,2032,TUNIS,TUNIS",2359620 19%,44803280,B/L-FACTURE 000341/17,23/05/2017,2035906200,2080805480,"15786053278202  Jui Uk. vs 383 J >>>-100,19780053817187 CONNAITRE L'ISLAM CARIOUNEE"
img20191021_17043699_0001.jpg,NOUS-MEMES EDITION ET DIFFUSION,"GCugueer ABED,ROUTE,DE MSAKEN,4000 - SOUSSE,Tel 73 232 Da 688,Fax 73 234 043/AE-mail info@sucre-abed com,RC B1114031997,TVA 004761E/P/M/000,CCB 04 906 077 0036 71219 8 51",MEDDIS DISTRIBUTION -GEANT,"TUNIS,MF 783298 M/P/M/000",18%,6,94184,26/10/2017,292800,328729,SUCRE VIA FN BUCHETTES DE 60 STICKS
img20191021_17055443_0001.jpg,AkzoNobel,"T 121671 434 700,GP1 Route de Sousse,F +216 71 434 040,kms,E astralin@akzonobel com,De,2033 Megnne,LL,336859,783298/M/P/M/000,90 Jours date de facture,BCNdeg1809007446329,12 12 2018,Societe Turnsianne des Peintures ASTRAL + Scaete cronyme au copitnl de 12 500 O0 dinars,Registre de commerce B1114971996 + Motroule fisccl 902454 M/A/M/000 + Code e7 dauane 12005122,RE8T 05002000092300250772 + RIB UBC1I 11000000108300278831",LA MEDITERRANENNE DE DISTRBUTION MEDDIS,"Centre Tunis City,2081 KALAAT ANDALOUS,TUNISIE",18%,171490,8230220469.0,13 09 2018,500,107467,"5153443 AS CELLUC GRIS MOYEN 1KG,5153703 AS CELLUC JAUNE D'OR 1KG,5153450 AS CELLUC NOIR 0 9KG,5153352 AS DECAPANT ATTILA IL,5153397 AS DILUANT CELREX 33 91 EN 1L,5153735 AS REXCIM IL,5153578 AS REXOMAT THIXO BLANC 1KG,5153380 AS VINYLASTRAL BLANC 10KG,5219162 AS CDM ARGENTINE MOYEN {3} 4KG -,5219292 AS CDM AUSTRALIE SOUTENU (4) 4KG 7,5219293 AS CDM AUSTRALIE INTENSE (5) 4KG@ N,5219356 AS CDM IRLANDE MOYEN (3) 4KG ae,5219358 AS COM IRLANDE INTENSE Sans nr WE,5219368 AS CDM MALDIVES SOUTENV (4) 4KG,5219386 AS CDM KENYA CLAIR {2} 4kKG /,5219387 AS COM KENYA MOYEN (3) 4KG@.,5153742 AS SUPERTEINTE ASTRAL ER,5219389 AS CDM KENYA INTENSE (5)"
img20191021_17070446_0001.jpg,PATISSERIE LA PERLE,"MF: 1035407 R/A/M/000,RIB: AMEN BANK EL OMRANE 07007002310110341636",Client :GEANT TUNIS CITY,Mat Fis. 783298 MPM 000,TVA 7%,98027,FACTURE Ndeg 23/2018,BON DE LIVRAISON Ndeg01 du 05/01/2018,1414530,1499011,"KAAK WARKA AMANDES,7 SBOULETTES CARTHAGE,BAKLAWA FAKIA,OCH BOLBOL AMANDE,JAWIA FEKIA,OUEDHNINE EL KADHI,BAKLAWA BEY"
